date,year,month,day_of_year,lat,lon,sst,chl,ssh,do,current_speed,front_strength,eddy_strength,phi,hsi,cpue_kg_per_day,species
2017-06-02,2017,6,153,9.55,174.71,28.6,0.3413,0.083,4.37,0.368,0.0462,103.0,4.941,0.7083,78.84,yellowfin
2017-06-03,2017,6,154,1.55,174.87,28.11,0.5308,-0.0983,4.12,0.259,0.0126,59.7,4.54,0.8133,48.12,yellowfin
2017-06-09,2017,6,160,19.62,146.43,25.09,0.3709,-0.067,4.61,0.174,0.0332,134.2,4.344,0.4373,69.54,yellowfin
2017-06-10,2017,6,161,29.34,150.96,20.64,0.5492,0.0167,4.93,0.186,0.0529,55.6,3.672,0.0278,45.53,yellowfin
2017-06-11,2017,6,162,11.18,174.99,26.75,0.3195,0.1586,4.41,0.36,0.0384,147.0,4.531,0.6434,62.35,yellowfin
2017-06-12,2017,6,163,10.69,133.8,27.03,0.1771,-0.0733,4.07,0.452,0.0436,112.8,4.249,0.5331,41.44,yellowfin
2017-06-13,2017,6,164,27.53,138.19,22.33,0.6648,-0.043,5.33,0.213,0.0633,66.0,4.343,0.1138,60.52,yellowfin
2017-06-18,2017,6,169,18.84,121.71,24.87,0.4558,-0.1098,4.43,0.135,0.0203,143.8,4.134,0.4265,56.72,yellowfin
2017-06-19,2017,6,170,19.5,163.11,24.7,0.4072,-0.0412,4.49,0.159,0.0207,161.7,4.148,0.3867,47.54,yellowfin
2017-06-19,2017,6,170,8.76,161.04,29.54,0.1816,0.108,3.86,0.397,0.0208,96.2,4.579,0.4931,42.32,yellowfin
2017-06-20,2017,6,171,4.55,147.57,29.16,0.2457,0.0121,4.18,0.343,0.0379,53.5,4.858,0.5951,64.29,yellowfin
2017-06-20,2017,6,171,15.87,166.11,26.4,0.2832,-0.0123,4.33,0.58,0.0257,179.8,4.371,0.5801,40.08,yellowfin
2017-06-22,2017,6,173,11.32,135.54,28.78,0.2092,-0.0355,3.86,0.432,0.0363,152.9,4.407,0.5844,69.13,yellowfin
2017-06-24,2017,6,175,26.27,147.87,21.54,0.514,-0.0067,5.06,0.203,0.0338,72.8,3.956,0.0595,42.47,yellowfin
2017-06-26,2017,6,177,22.94,153.77,23.77,0.438,-0.1564,5.01,0.138,0.0342,102.4,4.409,0.2547,54.14,yellowfin
2017-06-27,2017,6,178,34.45,132.28,17.58,0.637,-0.1625,5.85,0.531,0.0131,126.6,3.69,0.001,37.85,yellowfin
2017-06-27,2017,6,178,0.14,127.88,27.55,0.4989,-0.0822,4.45,0.239,0.0436,89.6,4.772,0.7927,48.8,yellowfin
2017-07-01,2017,7,182,19.37,174.27,23.79,0.5376,0.0321,4.66,0.127,0.0267,149.7,4.102,0.2691,22.21,yellowfin
2017-07-01,2017,7,182,2.56,129.8,26.06,0.4127,-0.1573,4.71,0.335,0.0215,62.4,4.667,0.6048,56.73,yellowfin
2017-07-02,2017,7,183,17.84,126.24,24.59,0.4628,0.0491,4.47,0.302,0.0453,166.2,4.109,0.3809,97.87,yellowfin
2017-07-02,2017,7,183,21.57,122.33,22.81,0.5472,0.0777,4.94,0.455,0.0366,159.0,4.134,0.1525,42.02,yellowfin
2017-07-02,2017,7,183,5.9,128.87,28.45,0.3389,-0.0053,4.01,0.304,0.013,66.8,4.495,0.7137,38.71,yellowfin
2017-07-03,2017,7,184,1.28,144.37,25.28,0.3176,-0.004,4.4,0.273,0.0155,103.3,4.189,0.4461,26.77,yellowfin
2017-07-05,2017,7,186,0.71,128.66,26.39,0.4789,-0.0937,4.76,0.483,0.0111,66.3,4.799,0.6756,45.69,yellowfin
2017-07-07,2017,7,188,17.21,164.32,25.58,0.2823,0.2676,4.75,0.269,0.0243,185.2,4.595,0.4723,48.8,yellowfin
2017-07-08,2017,7,189,14.2,143.72,26.69,0.209,-0.0076,4.55,0.252,0.0325,179.8,4.658,0.545,66.31,yellowfin
2017-07-14,2017,7,195,26.12,140.85,20.02,0.4356,-0.0616,5.67,0.291,0.0422,60.6,4.082,0.0145,57.37,yellowfin
2017-07-14,2017,7,195,22.68,141.34,22.15,0.3811,-0.0003,5.25,0.307,0.0336,120.1,4.244,0.0884,62.29,yellowfin
2017-07-18,2017,7,199,29.79,128.54,18.29,0.7133,-0.052,6.47,0.205,0.0322,66.0,4.244,0.0024,29.19,yellowfin
2017-07-20,2017,7,201,20.34,146.59,24.24,0.3286,0.0066,4.48,0.142,0.0335,127.6,4.043,0.296,50.22,yellowfin
2017-07-20,2017,7,201,31.0,154.32,18.94,0.5603,-0.1705,5.57,0.326,0.0155,98.9,3.788,0.0049,18.57,yellowfin
2017-07-21,2017,7,202,29.48,173.55,19.25,0.664,-0.0725,5.25,0.224,0.0319,169.3,3.629,0.0071,36.21,yellowfin
2017-07-24,2017,7,205,19.27,162.55,24.9,0.3636,-0.0633,4.79,0.169,0.0276,142.0,4.474,0.4052,44.11,yellowfin
2017-07-24,2017,7,205,31.58,168.26,16.61,0.568,-0.0911,5.96,0.324,0.0556,91.9,3.565,0.0003,43.66,yellowfin
2017-07-25,2017,7,206,10.08,149.08,27.03,0.1603,-0.0569,3.48,0.478,0.0322,109.7,3.631,0.5096,52.12,yellowfin
2017-07-28,2017,7,209,6.03,129.36,29.44,0.3867,0.0369,3.89,0.491,0.0328,67.1,4.594,0.6598,44.08,yellowfin
2017-08-05,2017,8,217,30.43,173.4,18.47,0.6675,-0.0679,5.84,0.237,0.0436,78.2,3.869,0.0029,25.62,yellowfin
2017-08-06,2017,8,218,6.61,167.11,28.86,0.1942,-0.0131,3.88,0.336,0.0104,95.6,4.447,0.5618,37.58,yellowfin
2017-08-08,2017,8,220,18.27,170.04,25.09,0.4433,0.0932,4.93,0.693,0.0212,172.2,4.647,0.4595,52.79,yellowfin
2017-08-09,2017,8,221,26.63,137.4,21.24,0.464,0.0222,5.05,0.273,0.0374,93.2,3.885,0.0453,42.59,yellowfin
2017-08-10,2017,8,222,15.38,126.17,26.43,0.3818,-0.0675,4.38,0.446,0.0265,162.6,4.431,0.6421,61.08,yellowfin
2017-08-12,2017,8,224,0.07,172.41,26.57,0.4559,0.0597,4.46,0.24,0.0252,78.1,4.548,0.6914,45.7,yellowfin
2017-08-13,2017,8,225,6.35,149.13,27.72,0.2604,-0.0054,3.71,0.484,0.0215,178.7,4.011,0.6578,66.38,yellowfin
2017-08-13,2017,8,225,19.84,130.66,23.88,0.3294,-0.0599,5.01,0.368,0.0207,151.3,4.44,0.2482,70.83,yellowfin
2017-08-14,2017,8,226,21.73,142.76,22.42,0.4026,0.2172,4.46,0.371,0.0357,111.0,3.651,0.1086,34.27,yellowfin
2017-08-17,2017,8,229,7.9,162.85,26.29,0.2207,-0.0066,4.72,0.393,0.029,87.1,4.734,0.5163,45.09,yellowfin
2017-08-17,2017,8,229,3.88,124.37,25.7,0.3962,0.0473,4.69,0.282,0.0147,51.0,4.567,0.544,40.24,yellowfin
2017-08-18,2017,8,230,10.48,133.28,29.58,0.1306,0.1387,3.64,0.341,0.0344,127.8,4.32,0.4191,69.87,yellowfin
2017-08-19,2017,8,231,2.31,120.06,27.34,0.4707,-0.0709,4.06,0.386,0.0106,78.3,4.3,0.7705,31.85,yellowfin
2017-08-20,2017,8,232,33.27,165.6,16.57,0.6004,-0.148,5.89,0.282,0.0202,93.4,3.516,0.0002,21.84,yellowfin
2017-08-22,2017,8,234,34.18,141.5,15.7,0.5844,0.0346,6.17,0.465,0.0408,138.4,3.508,0.0001,31.05,yellowfin
2017-08-27,2017,8,239,0.86,132.11,27.49,0.3062,0.0195,4.3,0.381,0.0245,65.5,4.597,0.6885,40.46,yellowfin
2017-08-27,2017,8,239,12.18,124.98,27.08,0.363,0.0652,3.72,0.274,0.0323,145.6,3.895,0.7003,82.67,yellowfin
2017-09-01,2017,9,244,24.09,142.83,23.79,0.3985,0.1073,5.05,0.115,0.0353,98.6,4.452,0.2508,59.7,yellowfin
2017-09-04,2017,9,247,5.13,173.97,29.84,0.36,-0.0378,3.73,0.306,0.0366,72.7,4.494,0.5953,78.56,yellowfin
2017-09-10,2017,9,253,32.56,122.67,16.4,0.7291,-0.1408,6.01,0.468,0.0144,93.6,3.556,0.0002,18.29,yellowfin
2017-09-10,2017,9,253,6.61,160.0,29.37,0.1904,-0.0312,4.03,0.368,0.0179,130.0,4.733,0.5193,66.02,yellowfin
2017-09-10,2017,9,253,25.12,164.41,21.54,0.4672,0.044,5.33,0.209,0.0308,80.4,4.167,0.0581,51.06,yellowfin
2017-09-11,2017,9,254,14.69,131.62,25.75,0.1957,0.1446,4.55,0.226,0.0532,149.6,4.44,0.4302,73.53,yellowfin
2017-09-14,2017,9,257,18.74,170.09,24.52,0.4382,-0.0236,5.19,0.15,0.0269,195.8,4.752,0.3645,31.72,yellowfin
2017-09-15,2017,9,258,32.36,154.1,17.12,0.6016,-0.0664,6.2,0.277,0.0105,76.8,3.81,0.0005,19.24,yellowfin
2017-09-15,2017,9,258,20.39,141.73,24.14,0.3265,-0.0305,5.28,0.184,0.0359,135.8,4.743,0.2819,61.68,yellowfin
2017-09-17,2017,9,260,10.51,140.38,28.09,0.1425,0.1843,4.37,0.31,0.02,120.3,4.817,0.5111,61.84,yellowfin
2017-09-17,2017,9,260,0.22,169.92,27.36,0.344,0.0002,4.77,0.267,0.0543,72.4,5.058,0.7079,86.81,yellowfin
2017-09-19,2017,9,262,1.86,138.72,27.72,0.2803,0.0562,4.07,0.362,0.0322,81.0,4.398,0.6755,63.42,yellowfin
2017-09-21,2017,9,264,23.56,138.27,21.47,0.4066,0.0446,4.74,0.169,0.0328,116.7,3.695,0.0531,34.75,yellowfin
2017-09-22,2017,9,265,0.09,154.02,26.61,0.3751,0.0855,4.73,0.296,0.015,70.5,4.823,0.6604,31.6,yellowfin
2017-09-23,2017,9,266,9.07,153.28,28.89,0.1991,0.0883,3.53,0.466,0.0128,103.4,4.05,0.566,35.2,yellowfin
2017-09-25,2017,9,268,31.15,137.29,18.3,0.5237,-0.2175,5.38,0.647,0.0156,68.7,3.529,0.0023,22.94,yellowfin
2017-09-25,2017,9,268,32.92,143.54,17.92,0.5987,-0.0722,6.13,0.358,0.032,80.8,3.939,0.0015,30.24,yellowfin
2017-09-26,2017,9,269,5.63,164.78,28.08,0.223,0.0361,4.4,0.326,0.0157,60.6,4.848,0.6227,43.99,yellowfin
2017-10-01,2017,10,274,11.88,134.09,27.17,0.1574,-0.0196,4.02,0.349,0.0234,130.3,4.222,0.5136,24.06,yellowfin
2017-10-01,2017,10,274,33.58,151.66,18.2,0.614,-0.1523,5.44,0.32,0.0279,86.0,3.549,0.0021,11.82,yellowfin
2017-10-03,2017,10,276,10.81,151.09,27.87,0.1397,0.0184,3.84,0.277,0.0262,112.0,4.183,0.5059,33.54,yellowfin
2017-10-03,2017,10,276,6.17,129.64,29.39,0.3732,0.0483,4.16,0.323,0.0183,66.3,4.892,0.659,31.59,yellowfin
2017-10-03,2017,10,276,15.98,133.21,25.75,0.2682,-0.0135,4.71,0.33,0.0491,153.4,4.6,0.4873,42.31,yellowfin
2017-10-04,2017,10,277,22.23,142.17,24.44,0.3571,-0.0067,5.6,0.108,0.0364,104.0,5.109,0.3327,38.16,yellowfin
2017-10-04,2017,10,277,28.65,171.68,20.02,0.6316,-0.0758,5.33,0.207,0.0365,53.9,3.839,0.0157,14.38,yellowfin
2017-10-04,2017,10,277,6.93,162.09,29.44,0.1995,0.0915,4.06,0.32,0.0164,133.3,4.795,0.523,34.2,yellowfin
2017-10-06,2017,10,279,3.76,147.37,30.79,0.2859,-0.0986,4.02,0.274,0.0235,70.1,5.071,0.4202,26.35,yellowfin
2017-10-06,2017,10,279,10.19,147.86,27.63,0.1282,0.1347,3.83,0.348,0.0205,112.3,4.118,0.4814,30.15,yellowfin
2017-10-06,2017,10,279,27.83,172.83,21.97,0.6291,-0.0642,5.4,0.43,0.0328,58.8,4.324,0.0871,22.2,yellowfin
2017-10-07,2017,10,280,14.76,150.72,27.34,0.2206,0.1288,3.77,0.254,0.0226,170.7,3.994,0.6035,43.25,yellowfin
2017-10-10,2017,10,283,18.74,166.67,24.28,0.3244,0.0967,4.97,0.149,0.0291,151.7,4.491,0.2997,27.23,yellowfin
2017-10-10,2017,10,283,23.3,165.62,23.57,0.4096,0.0119,5.79,0.194,0.0321,101.9,5.042,0.2235,28.63,yellowfin
2017-10-12,2017,10,285,20.58,173.13,24.22,0.471,0.022,5.23,0.171,0.0313,123.7,4.71,0.3247,21.17,yellowfin
2017-10-14,2017,10,287,6.71,155.19,28.45,0.1569,-0.0375,4.05,0.35,0.0156,83.4,4.543,0.5284,17.28,yellowfin
2017-10-15,2017,10,288,18.37,166.77,23.23,0.3654,-0.005,5.15,0.277,0.0296,148.6,4.407,0.1782,16.53,yellowfin
2017-10-16,2017,10,289,22.15,135.85,24.41,0.3431,-0.0434,4.24,0.506,0.0368,116.8,3.861,0.3249,39.42,yellowfin
2017-10-17,2017,10,290,13.19,165.47,26.85,0.2025,-0.0063,4.21,0.486,0.0366,193.1,4.348,0.5515,33.21,yellowfin
2017-10-17,2017,10,290,15.34,146.19,26.61,0.2611,0.0478,4.31,0.198,0.0239,174.9,4.401,0.5865,42.47,yellowfin
2017-10-20,2017,10,293,22.51,155.74,23.07,0.3866,-0.0237,4.53,0.121,0.0318,140.4,3.843,0.1647,22.37,yellowfin
2017-10-22,2017,10,295,33.25,143.34,18.19,0.6285,0.0148,5.46,0.463,0.0141,83.3,3.562,0.0021,13.47,yellowfin
2017-10-28,2017,10,301,34.66,148.97,18.31,0.6091,-0.0902,5.39,0.459,0.0147,110.5,3.54,0.0024,12.13,yellowfin
2017-11-01,2017,11,305,8.86,131.38,28.69,0.1954,0.0947,3.69,0.331,0.039,87.0,4.192,0.5726,19.73,yellowfin
2017-11-01,2017,11,305,26.91,136.15,22.25,0.4547,-0.1416,5.01,0.526,0.0401,62.5,4.07,0.0997,21.9,yellowfin
2017-11-03,2017,11,307,3.6,146.43,29.58,0.2574,0.184,4.44,0.357,0.0133,94.9,5.272,0.5629,27.69,yellowfin
2017-11-03,2017,11,307,27.96,168.68,22.79,0.4967,-0.0404,5.0,0.159,0.0357,54.0,4.182,0.1472,19.01,yellowfin
2017-11-06,2017,11,310,1.4,121.56,29.6,0.4249,-0.0213,3.72,0.307,0.019,142.5,4.423,0.6574,16.84,yellowfin
2017-11-09,2017,11,313,6.15,151.7,31.55,0.1993,0.0633,3.5,0.352,0.0114,70.0,4.587,0.2712,15.02,yellowfin
2017-11-10,2017,11,314,13.91,154.27,26.72,0.1962,0.0574,4.04,0.32,0.0335,151.1,4.143,0.5336,27.1,yellowfin
2017-11-10,2017,11,314,29.4,124.32,21.92,0.6803,-0.0912,5.52,0.356,0.0362,71.2,4.403,0.0847,19.96,yellowfin
2017-11-21,2017,11,325,24.44,141.15,24.86,0.4193,-0.116,4.41,0.179,0.0497,171.8,4.112,0.4158,37.38,yellowfin
2017-11-21,2017,11,325,33.84,173.89,20.32,0.7598,0.113,5.02,0.284,0.011,107.4,3.677,0.0217,11.28,yellowfin
2017-11-22,2017,11,326,30.41,136.11,21.16,0.65,-0.0162,5.31,0.241,0.0309,61.2,4.066,0.0455,13.68,yellowfin
2017-11-23,2017,11,327,4.96,144.65,29.88,0.2127,0.024,4.45,0.321,0.0106,112.1,5.363,0.4899,19.8,yellowfin
2017-11-23,2017,11,327,30.99,167.03,20.64,0.5352,-0.0196,5.35,0.39,0.0123,76.2,3.988,0.0277,13.59,yellowfin
2017-11-25,2017,11,329,4.27,152.35,29.19,0.235,0.0044,4.37,0.682,0.0255,64.8,5.085,0.5821,22.63,yellowfin
2017-11-26,2017,11,330,7.09,149.81,28.34,0.2193,0.0605,3.69,0.41,0.0114,125.2,4.114,0.6143,12.63,yellowfin
2017-11-28,2017,11,332,14.59,149.56,27.85,0.2065,0.1565,3.74,0.585,0.0261,169.1,4.066,0.603,47.63,yellowfin
2017-12-02,2017,12,336,15.5,137.15,28.02,0.2421,-0.0007,4.67,0.291,0.0227,163.1,5.122,0.6433,28.46,yellowfin
2017-12-03,2017,12,337,25.54,161.5,24.85,0.4395,-0.0512,4.68,0.328,0.0358,102.7,4.358,0.4186,26.82,yellowfin
2017-12-05,2017,12,339,7.68,146.28,30.9,0.1714,-0.1027,2.9,0.344,0.0195,80.6,3.686,0.3294,19.8,yellowfin
2017-12-06,2017,12,340,2.74,166.74,30.01,0.2733,0.1476,3.96,0.269,0.0149,75.3,4.811,0.5233,23.7,yellowfin
2017-12-06,2017,12,340,13.57,173.81,26.54,0.3355,-0.1227,3.86,0.27,0.025,247.5,3.929,0.631,15.56,yellowfin
2017-12-08,2017,12,342,3.54,129.61,31.64,0.3879,0.1138,3.58,0.317,0.0275,58.3,4.721,0.3293,15.15,yellowfin
2017-12-11,2017,12,345,20.15,139.8,25.54,0.3266,0.1398,4.87,0.231,0.0317,191.7,4.699,0.489,28.41,yellowfin
2017-12-11,2017,12,345,25.18,168.82,24.67,0.4096,0.0179,5.37,0.146,0.0339,109.4,4.958,0.3816,23.69,yellowfin
2017-12-15,2017,12,349,31.11,163.58,23.58,0.555,-0.0569,4.95,0.327,0.0237,80.7,4.313,0.2421,20.69,yellowfin
2017-12-15,2017,12,349,12.57,140.43,29.04,0.2011,0.1233,4.11,0.503,0.0337,158.0,4.747,0.5586,33.19,yellowfin
2017-12-16,2017,12,350,10.14,150.49,28.88,0.1692,0.13,3.84,0.405,0.0207,108.6,4.399,0.5275,32.93,yellowfin
2017-12-17,2017,12,351,19.68,171.08,25.6,0.507,0.1284,5.26,0.268,0.0241,162.1,5.096,0.5613,21.6,yellowfin
2017-12-18,2017,12,352,6.75,128.01,30.38,0.3748,0.1782,3.63,0.323,0.0185,89.1,4.494,0.5235,25.92,yellowfin
2017-12-18,2017,12,352,4.83,163.49,30.54,0.2216,0.0662,3.93,0.353,0.0235,73.9,4.902,0.4149,20.15,yellowfin
2017-12-23,2017,12,357,20.29,154.47,25.55,0.3037,0.1135,4.64,0.215,0.0379,127.6,4.485,0.4793,26.34,yellowfin
2017-12-26,2017,12,360,27.02,158.4,23.59,0.4418,-0.0201,4.69,0.258,0.0416,65.6,4.09,0.2316,28.24,yellowfin
2018-01-02,2018,1,2,28.95,155.17,23.81,0.5141,0.016,4.82,0.365,0.0545,66.1,4.254,0.2693,17.58,yellowfin
2018-01-04,2018,1,4,5.17,139.44,31.6,0.2523,-0.0252,3.49,0.348,0.0125,66.5,4.591,0.2913,14.87,yellowfin
2018-01-04,2018,1,4,32.79,150.03,23.88,0.5931,-0.2448,4.77,0.269,0.0232,324.8,4.225,0.2881,26.42,yellowfin
2018-01-05,2018,1,5,31.57,122.69,21.82,0.7437,-0.0265,5.13,0.265,0.0214,65.6,4.07,0.0796,9.96,yellowfin
2018-01-05,2018,1,5,30.52,153.12,23.91,0.5212,-0.1256,5.3,0.352,0.013,65.0,4.698,0.2853,15.43,yellowfin
2018-01-10,2018,1,10,22.54,153.57,24.77,0.5023,0.0761,4.68,0.211,0.0387,111.4,4.344,0.4182,26.74,yellowfin
2018-01-11,2018,1,11,5.53,166.35,30.95,0.2423,0.0236,3.85,0.524,0.0138,64.8,4.898,0.373,20.58,yellowfin
2018-01-11,2018,1,11,26.3,163.62,24.53,0.4617,0.0676,5.19,0.152,0.0348,72.7,4.752,0.3718,15.12,yellowfin
2018-01-12,2018,1,12,32.11,154.7,23.93,0.5864,-0.0291,5.39,0.374,0.014,128.8,4.781,0.2952,14.37,yellowfin
2018-01-13,2018,1,13,5.84,130.41,31.48,0.2602,0.045,3.21,0.535,0.0126,65.1,4.193,0.31,10.6,yellowfin
2018-01-15,2018,1,15,2.93,135.07,31.15,0.3085,0.0131,4.5,0.459,0.0162,71.3,5.79,0.377,28.06,yellowfin
2018-01-16,2018,1,16,7.58,164.25,31.38,0.2596,0.1668,3.2,0.429,0.0133,89.6,4.158,0.3237,13.48,yellowfin
2018-01-17,2018,1,17,12.77,151.05,28.19,0.1807,0.099,4.58,0.3,0.0293,152.1,5.067,0.5692,28.31,yellowfin
2018-01-20,2018,1,20,25.38,158.95,23.22,0.4515,0.0188,4.78,0.131,0.0356,77.1,4.086,0.1882,27.44,yellowfin
2018-01-21,2018,1,21,5.35,132.01,31.95,0.2339,0.2023,2.36,0.41,0.018,74.7,3.155,0.2397,8.84,yellowfin
2018-01-23,2018,1,23,15.5,132.9,26.75,0.3066,-0.1281,4.81,0.23,0.0265,164.0,4.945,0.6344,23.02,yellowfin
2018-01-23,2018,1,23,30.79,157.97,24.75,0.544,0.1668,4.16,0.3,0.0105,87.8,3.852,0.4231,13.82,yellowfin
2018-01-28,2018,1,28,6.05,137.58,30.1,0.2048,0.1494,3.3,0.36,0.0265,138.0,4.021,0.4575,16.08,yellowfin
2018-02-02,2018,2,33,16.84,163.02,26.49,0.2654,0.1033,4.86,0.265,0.0331,177.7,4.933,0.5772,21.36,yellowfin
2018-02-04,2018,2,35,29.82,167.5,24.64,0.5528,-0.1473,4.62,0.224,0.0324,79.2,4.255,0.406,23.5,yellowfin
2018-02-08,2018,2,39,11.73,166.51,28.52,0.2145,0.1584,4.2,0.313,0.0486,136.6,4.729,0.6031,30.7,yellowfin
2018-02-09,2018,2,40,34.12,133.28,22.56,0.6161,-0.032,5.06,0.531,0.019,93.8,4.178,0.1317,19.14,yellowfin
2018-02-10,2018,2,41,19.21,131.33,26.61,0.3154,0.0033,4.56,0.276,0.054,169.5,4.656,0.6263,34.6,yellowfin
2018-02-11,2018,2,42,18.47,123.71,26.43,0.4645,0.022,4.15,0.252,0.0259,162.9,4.2,0.676,26.83,yellowfin
2018-02-12,2018,2,43,13.27,155.68,28.17,0.2658,0.0096,3.8,0.259,0.0492,164.5,4.204,0.6649,43.11,yellowfin
2018-02-12,2018,2,43,21.13,138.57,25.35,0.4021,-0.0867,4.74,0.216,0.0394,168.1,4.529,0.4899,34.85,yellowfin
2018-02-13,2018,2,44,23.8,126.07,25.54,0.5867,-0.1729,4.6,0.14,0.0334,141.4,4.445,0.5701,23.85,yellowfin
2018-02-13,2018,2,44,24.72,124.48,25.51,0.5896,-0.1777,4.95,0.276,0.0368,93.7,4.773,0.5656,18.98,yellowfin
2018-02-17,2018,2,48,30.81,149.49,25.13,0.5749,0.0401,4.6,0.386,0.014,74.8,4.344,0.494,13.46,yellowfin
2018-02-19,2018,2,50,14.53,142.18,29.77,0.2381,0.0897,4.38,0.284,0.0283,153.1,5.258,0.5254,37.81,yellowfin
2018-02-20,2018,2,51,17.39,172.21,25.59,0.4612,-0.0131,5.02,0.272,0.0257,177.0,4.86,0.5473,28.18,yellowfin
2018-02-21,2018,2,52,32.81,154.89,24.09,0.596,-0.0406,4.67,0.275,0.0132,99.4,4.182,0.3206,14.35,yellowfin
2018-02-23,2018,2,54,21.15,166.58,24.88,0.4411,0.0311,4.5,0.239,0.0634,131.6,4.195,0.4245,25.62,yellowfin
2018-02-24,2018,2,55,33.75,154.2,23.62,0.6287,-0.0131,5.1,0.486,0.0105,86.1,4.452,0.2539,13.41,yellowfin
2018-02-25,2018,2,56,32.95,132.07,24.17,0.6495,-0.072,5.15,0.372,0.022,120.7,4.629,0.3387,10.1,yellowfin
2018-02-26,2018,2,57,17.63,148.62,28.35,0.3571,0.0646,4.65,0.152,0.0226,179.5,5.193,0.7289,27.18,yellowfin
2018-02-27,2018,2,58,15.33,141.08,26.26,0.31,0.1593,4.48,0.295,0.0392,280.4,4.496,0.5817,47.91,yellowfin
2018-03-01,2018,3,60,20.04,124.58,27.75,0.5076,0.0139,3.99,0.152,0.049,270.3,4.318,0.8028,28.08,yellowfin
2018-03-01,2018,3,60,13.97,171.07,27.06,0.3942,-0.0953,4.33,0.245,0.0367,169.0,4.523,0.715,51.58,yellowfin
2018-03-09,2018,3,68,4.95,134.68,32.8,0.2627,-0.095,3.66,0.368,0.0222,75.1,5.111,0.1573,28.62,yellowfin
2018-03-10,2018,3,69,7.28,130.27,30.69,0.2198,0.1973,3.59,0.378,0.0108,81.5,4.506,0.3942,15.59,yellowfin
2018-03-11,2018,3,70,26.15,169.21,25.26,0.5136,-0.0291,4.77,0.259,0.0363,205.3,4.539,0.5054,27.66,yellowfin
2018-03-15,2018,3,74,26.84,129.16,25.75,0.6641,-0.1915,4.63,0.229,0.0327,83.1,4.523,0.6199,28.87,yellowfin
2018-03-15,2018,3,74,19.43,152.8,26.61,0.3796,0.042,4.58,0.195,0.0224,354.2,4.677,0.6624,41.69,yellowfin
2018-03-17,2018,3,76,19.99,143.24,24.24,0.3616,-0.0166,4.71,0.178,0.03,182.2,4.25,0.3051,29.34,yellowfin
2018-03-18,2018,3,77,31.08,136.46,22.54,0.613,-0.0162,4.98,0.239,0.0256,61.5,4.107,0.13,12.91,yellowfin
2018-03-19,2018,3,78,11.13,139.04,30.23,0.2227,0.1123,3.74,0.717,0.0281,171.9,4.596,0.4567,36.58,yellowfin
2018-03-22,2018,3,81,24.04,149.65,25.08,0.4874,0.0231,4.91,0.285,0.0374,108.3,4.627,0.4681,25.9,yellowfin
2018-03-24,2018,3,83,30.12,132.45,25.13,0.6162,0.0032,5.25,0.266,0.0147,70.8,4.958,0.5014,20.53,yellowfin
2018-03-24,2018,3,83,2.98,137.86,31.64,0.2904,0.1219,3.9,0.367,0.0322,119.5,5.135,0.3004,22.51,yellowfin
2018-04-01,2018,4,91,8.43,126.75,29.51,0.3681,0.0527,3.99,0.317,0.0217,85.8,4.719,0.6429,37.24,yellowfin
2018-04-01,2018,4,91,32.08,137.13,21.61,0.6049,-0.0666,5.46,0.506,0.0246,109.2,4.283,0.0652,17.25,yellowfin
2018-04-05,2018,4,95,6.28,142.75,32.38,0.2639,0.1188,2.93,0.346,0.0175,88.9,4.0,0.2002,18.91,yellowfin
2018-04-07,2018,4,97,4.45,150.26,31.37,0.2886,0.0103,4.03,0.612,0.017,72.7,5.242,0.3373,18.56,yellowfin
2018-04-07,2018,4,97,8.92,129.42,30.96,0.3439,0.045,4.6,0.673,0.0197,140.7,5.857,0.4206,29.67,yellowfin
2018-04-08,2018,4,98,6.58,122.22,30.55,0.3841,-0.052,4.35,0.418,0.0151,85.8,5.424,0.5002,19.66,yellowfin
2018-04-10,2018,4,100,30.9,161.83,24.77,0.6523,0.04,4.67,0.224,0.0207,59.7,4.33,0.4417,24.77,yellowfin
2018-04-10,2018,4,100,0.88,131.12,30.68,0.3758,0.0632,3.59,0.341,0.0461,66.3,4.515,0.4753,30.42,yellowfin
2018-04-13,2018,4,103,34.05,155.33,21.12,0.6485,-0.0962,4.56,0.328,0.0171,137.2,3.489,0.0441,10.37,yellowfin
2018-04-13,2018,4,103,11.01,168.29,27.35,0.1946,0.113,4.28,0.31,0.0204,123.4,4.542,0.5738,24.19,yellowfin
2018-04-14,2018,4,104,22.78,127.05,24.52,0.6497,-0.2461,4.52,0.195,0.0321,97.9,4.139,0.3977,35.84,yellowfin
2018-04-15,2018,4,105,24.32,135.06,24.22,0.4518,-0.1962,5.25,0.153,0.0547,104.6,4.734,0.3215,33.61,yellowfin
2018-04-15,2018,4,105,25.42,166.45,25.41,0.4662,-0.0034,4.55,0.207,0.059,73.6,4.36,0.519,25.2,yellowfin
2018-04-18,2018,4,108,5.0,147.13,31.99,0.3078,0.0603,2.85,0.292,0.0139,88.7,3.823,0.2594,11.52,yellowfin
2018-04-20,2018,4,110,21.17,152.1,25.18,0.3852,-0.027,4.14,0.253,0.0461,157.9,3.92,0.4568,34.93,yellowfin
2018-04-24,2018,4,114,34.24,160.97,22.13,0.6494,-0.0618,4.73,0.444,0.0138,106.3,3.817,0.0982,14.11,yellowfin
2018-04-24,2018,4,114,19.39,153.73,26.33,0.3465,-0.0832,4.8,0.135,0.0326,153.1,4.83,0.6113,33.67,yellowfin
