lat,lon,month,proxy_cpue,total_fishing_hours,sst,chl,ssh,eke,current_speed,month_sin,month_cos,sst_chl_interaction,bathy_depth,bathy_slope,bathy_dist_to_seamount,bathy_dist_to_shelf_break
17.0,128.25,2,0.0008061692351475358,8.991666666666667,24.485935,0.17328475,0.029167596,0.003129901117704588,0.09048617930219496,0.8660254037844386,0.5000000000000001,-18.639666,-5287.0,3.382253646850586,500.0,300.0
17.0,128.25,3,0.0014506563311442733,16.18,21.495152,0.12308633,-0.08483147,0.004329979184131963,0.041241024076226984,1.0,6.123233995736766e-17,-19.556078,-5287.0,3.382253646850586,500.0,300.0
17.0,128.5,1,0.0041811964474618435,46.63527777777777,25.047276,0.10406834,0.012208796,0.0020984537531358455,0.07146185314677435,0.49999999999999994,0.8660254037844387,-24.613491,-5318.0,5.160184383392334,500.0,300.0
17.0,128.5,2,0.0008926138980314136,9.955833333333334,24.585007,0.05447496,0.086305484,0.003576686537235275,0.04989570373606079,0.8660254037844386,0.5000000000000001,-31.070608,-5318.0,5.160184383392334,500.0,300.0
17.0,128.5,3,0.0057866862043738365,64.54222222222222,21.179176,0.18999574,-0.0244832,0.0012939207441576392,0.10491121216694878,1.0,6.123233995736766e-17,-15.275611,-5318.0,5.160184383392334,500.0,300.0
17.0,128.75,1,0.0002389867149759084,2.6655555555555557,23.304302,0.08224989,0.033627722,0.0015098863713644886,0.10477354618384255,0.49999999999999994,0.8660254037844387,-25.282015,-5526.0,5.254678249359131,500.0,300.0
17.0,128.75,2,0.001128960750065744,12.591944444444445,24.05359,0.12783515,0.040544588,0.005834802391586274,0.07875426998591477,0.8660254037844386,0.5000000000000001,-21.488268,-5526.0,5.254678249359131,500.0,300.0
17.0,128.75,3,0.001940061105415225,21.63861111111111,21.02366,0.12470885,0.12709883,0.0015269461615704928,0.07022049581529527,1.0,6.123233995736766e-17,-19.007547,-5526.0,5.254678249359131,500.0,300.0
17.0,129.0,1,0.0021523747127503157,24.006666666666668,23.42535,0.102397285,-0.026314493,0.004897600208303001,0.1343389083270287,0.49999999999999994,0.8660254037844387,-23.18434,-5734.0,5.37766170501709,500.0,300.0
17.0,129.0,2,0.0008083110442385077,9.015555555555556,22.759941,0.07934546,-0.054982282,0.0035417806900320745,0.10543897831703747,0.8660254037844386,0.5000000000000001,-25.046812,-5734.0,5.37766170501709,500.0,300.0
17.0,129.0,3,0.007278012111783028,81.17583333333333,23.513433,0.10399164,-0.0066628978,0.0014228039017414864,0.09904368374467011,1.0,6.123233995736766e-17,-23.113743,-5734.0,5.37766170501709,500.0,300.0
17.0,129.25,1,0.0016882732743397355,18.830277777777777,24.175425,0.062916614,0.10229672,0.004073517523234777,0.11296149294850232,0.49999999999999994,0.8660254037844387,-29.04036,-4775.0,12.72651195526123,500.0,300.0
17.0,129.25,2,0.0003549186803866178,3.958611111111111,20.45664,0.06640564,0.015021366,0.003960649403751874,0.12243144950633703,0.8660254037844386,0.5000000000000001,-24.093729,-4775.0,12.72651195526123,500.0,300.0
17.0,129.25,3,0.0027006296440958977,30.121666666666666,23.863886,0.09301166,-0.02851369,0.005112048060256583,0.05653072789114351,1.0,6.123233995736766e-17,-24.614704,-4775.0,12.72651195526123,500.0,300.0
17.0,129.5,1,0.002001302083954215,22.321666666666665,25.251429,0.08884619,0.10233784,0.00426626611062504,0.07652648736214827,0.49999999999999994,0.8660254037844387,-26.548372,-3816.0,1.4394296407699585,500.0,300.0
17.0,129.5,2,0.003464784473180771,38.64472222222222,21.694695,0.08735233,0.043889627,0.0033074752045971845,0.06558895758564885,0.8660254037844386,0.5000000000000001,-22.968725,-3816.0,1.4394296407699585,500.0,300.0
17.0,129.5,3,0.007082633674144745,78.99666666666667,22.560278,0.099066876,-0.083627984,0.003914530333385102,0.05634913047251916,1.0,6.123233995736766e-17,-22.652132,-3816.0,1.4394296407699585,500.0,300.0
17.0,129.75,1,0.002436588518321514,27.17666666666667,21.08255,0.05673348,-0.066882074,0.0010288275213715466,0.06294915798389414,0.49999999999999994,0.8660254037844387,-26.272242,-4523.0,9.966379165649414,500.0,300.0
17.0,129.75,2,0.0014536449452862144,16.213333333333335,25.407501,0.0803831,0.03136512,0.00383707019164327,0.08310129999482604,0.8660254037844386,0.5000000000000001,-27.817028,-4523.0,9.966379165649414,500.0,300.0
17.0,129.75,3,0.005910263862460852,65.92055555555555,22.696384,0.06575789,0.09535893,0.006086818363881105,0.03959335563348435,1.0,6.123233995736766e-17,-26.82831,-4523.0,9.966379165649414,500.0,300.0
17.0,130.0,1,0.0019857364241033792,22.14805555555556,21.280191,0.08460557,-0.025410654,0.004010813047564061,0.06252668251602282,0.49999999999999994,0.8660254037844387,-22.825157,-5230.0,5.767542839050293,500.0,300.0
17.0,130.0,2,0.0027726544067263603,30.925,25.72888,0.13151328,0.03311,0.004845125673972489,0.10655284453595336,0.8660254037844386,0.5000000000000001,-22.667925,-5230.0,5.767542839050293,500.0,300.0
17.0,130.0,3,0.00713722500950098,79.60555555555555,21.970314,0.072029665,0.026723389,0.00458034981000837,0.08334551115965384,1.0,6.123233995736766e-17,-25.100834,-5230.0,5.767542839050293,500.0,300.0
17.0,130.25,1,0.0014671931276097894,16.364444444444445,20.454277,0.071011685,0.01912113,0.0030755722147708868,0.12727499110464835,0.49999999999999994,0.8660254037844387,-23.495218,-5314.5,1.5829001665115356,500.0,300.0
17.0,130.25,2,0.002452926244586706,27.35888888888889,20.405855,0.10514796,0.096940495,0.006829294541559094,0.0702565237475191,0.8660254037844386,0.5000000000000001,-19.96099,-5314.5,1.5829001665115356,500.0,300.0
17.0,130.25,3,0.0010460276389494538,11.666944444444445,23.556917,0.1071918,0.03259386,0.003038501275556338,0.09041554242362293,1.0,6.123233995736766e-17,-22.846403,-5314.5,1.5829001665115356,500.0,300.0
17.0,130.5,2,0.0047030276618897915,52.455555555555556,18.68986,0.10926581,0.028797124,0.0028300809074198858,0.128814526121672,0.8660254037844386,0.5000000000000001,-17.970594,-5399.0,1.8127697706222534,500.0,300.0
17.0,130.5,3,0.0015144874341785908,16.891944444444444,21.810762,0.078904636,0.12240083,0.0018588439754670526,0.06663517259319052,1.0,6.123233995736766e-17,-24.055037,-5399.0,1.8127697706222534,500.0,300.0
17.0,130.75,1,0.0022873838897794485,25.5125,22.605862,0.11329134,0.03321653,0.001117983693447225,0.06685445387407254,0.49999999999999994,0.8660254037844387,-21.3807,-5519.0,2.2837889194488525,500.0,300.0
17.0,130.75,3,0.0012135375291109085,13.535277777777777,21.915369,0.08601967,0.044118583,0.0038267363041515744,0.03716658821814714,1.0,6.123233995736766e-17,-23.348684,-5519.0,2.2837889194488525,500.0,300.0
17.0,131.0,1,0.0020847830455750227,23.252777777777776,24.425388,0.09412684,0.09205608,0.0038340473746832646,0.10537827794915293,0.49999999999999994,0.8660254037844387,-25.067446,-5639.0,2.1037168502807617,500.0,300.0
17.0,131.0,2,0.0016474542208015919,18.375,23.194359,0.13067852,0.048607074,0.00298322715764875,0.13320763753106954,0.8660254037844386,0.5000000000000001,-20.499077,-5639.0,2.1037168502807617,500.0,300.0
17.0,131.0,3,0.00014315293810795993,1.5966666666666667,24.163033,0.10364752,-0.04098574,0.001114965700012282,0.08616317917255596,1.0,6.123233995736766e-17,-23.787083,-5639.0,2.1037168502807617,500.0,300.0
17.0,131.5,1,0.0025402673054486513,28.333055555555553,23.053421,0.0717116,0.029884275,0.0054909178335274915,0.0945406786257444,0.49999999999999994,0.8660254037844387,-26.38258,-5970.0,1.1742440462112427,500.0,300.0
17.0,131.5,2,0.0058399080298841,65.13583333333334,20.788689,0.08338235,-0.01774812,0.0024658608447564127,0.0685148905602106,0.8660254037844386,0.5000000000000001,-22.429453,-5970.0,1.1742440462112427,500.0,300.0
17.0,131.75,1,0.0002598818682599813,2.8986111111111112,22.121244,0.058936533,0.016454982,0.0021657434048824808,0.009398171057149199,0.49999999999999994,0.8660254037844387,-27.200624,-5974.5,0.4735424220561981,500.0,300.0
17.0,131.75,2,0.0016433699056506157,18.329444444444444,25.582235,0.119060606,0.0036877412,0.0030383674444547995,0.050315575328866685,0.8660254037844386,0.5000000000000001,-23.643917,-5974.5,0.4735424220561981,500.0,300.0
17.0,131.75,3,0.00013286725152283907,1.4819444444444445,25.381298,0.15174301,0.030672401,0.0045514760230609816,0.08166926287621597,1.0,6.123233995736766e-17,-20.784523,-5974.5,0.4735424220561981,500.0,300.0
17.0,132.0,1,0.00046016648411750793,5.132499999999999,20.835024,0.075683676,0.029436514,0.002282415708095954,0.07182508762622178,0.49999999999999994,0.8660254037844387,-23.356016,-5979.0,0.36726224422454834,500.0,300.0
17.0,132.0,2,0.007284537423402071,81.24861111111112,22.368076,0.08358348,0.025118101,0.0013865699147466042,0.06033221596809368,0.8660254037844386,0.5000000000000001,-24.110092,-5979.0,0.36726224422454834,500.0,300.0
17.0,132.0,3,0.004504012875258923,50.23583333333333,20.913237,0.11483015,-0.08244223,0.00465949062287156,0.10883845840281096,1.0,6.123233995736766e-17,-19.657272,-5979.0,0.36726224422454834,500.0,300.0
17.0,132.25,1,0.0014848506543785334,16.56138888888889,22.389065,0.0391358,0.0047768075,0.0027996931023307513,0.05299938562152241,0.49999999999999994,0.8660254037844387,-31.510946,-6017.5,0.4562619626522064,500.0,300.0
17.0,132.25,2,0.002884526737034321,32.172777777777775,21.73457,0.13523816,0.055753753,0.0015544710456919552,0.03960455373481352,0.8660254037844386,0.5000000000000001,-18.885185,-6017.5,0.4562619626522064,500.0,300.0
17.0,132.25,3,0.0011089621111750603,12.36888888888889,22.351809,0.08015335,0.047652297,0.002117826163954931,0.08773228357446941,1.0,6.123233995736766e-17,-24.499332,-6017.5,0.4562619626522064,500.0,300.0
17.0,132.5,1,0.005294790957123041,59.05583333333334,25.747105,0.108970195,0.020439949,0.0025664383852673023,0.06712736793105571,0.49999999999999994,0.8660254037844387,-24.78654,-6056.0,1.0263354778289795,500.0,300.0
17.0,132.5,2,0.003729497781023383,41.59722222222222,24.280397,0.07068477,0.024770573,0.002897731289263897,0.06385477164010801,0.8660254037844386,0.5000000000000001,-27.938824,-6056.0,1.0263354778289795,500.0,300.0
17.0,132.5,3,0.0005659870803356171,6.312777777777778,20.785675,0.09400204,0.019794175,0.0035325324374894875,0.06313724331089596,1.0,6.123233995736766e-17,-21.344036,-6056.0,1.0263354778289795,500.0,300.0
17.0,132.75,1,0.001199565827846527,13.379444444444445,24.67746,0.06551428,0.108448245,0.0003456476016254779,0.08388319679461434,0.49999999999999994,0.8660254037844387,-29.20982,-5887.5,1.8831366300582886,500.0,300.0
17.0,132.75,2,0.0027986052446067333,31.214444444444446,23.224438,0.06713015,0.04373099,0.004515756507695402,0.02485281227825553,0.8660254037844386,0.5000000000000001,-27.244179,-5887.5,1.8831366300582886,500.0,300.0
17.0,133.0,1,0.004989308305084705,55.648611111111116,23.602013,0.040306564,-0.025435345,0.004858316283820991,0.06039365207087418,0.49999999999999994,0.8660254037844387,-32.91594,-5719.0,1.2444024085998535,500.0,300.0
17.0,133.0,2,0.0016945742536336184,18.900555555555556,20.752136,0.08024739,0.12590829,0.00022341747401625036,0.05008744102186509,0.8660254037844386,0.5000000000000001,-22.7354,-5719.0,1.2444024085998535,500.0,300.0
17.0,133.25,1,0.0030770162120461464,34.319722222222225,25.095518,0.14859658,0.01767781,0.000986449890002032,0.11736154023550774,0.49999999999999994,0.8660254037844387,-20.778868,-5712.0,0.7107870578765869,500.0,300.0
17.0,133.25,2,0.0029626532923430204,33.04416666666667,24.906097,0.104335174,-0.018105684,0.0025322579438142407,0.06858820750241121,0.8660254037844386,0.5000000000000001,-24.44706,-5712.0,0.7107870578765869,500.0,300.0
17.0,133.5,1,0.002612117910757661,29.134444444444444,23.346931,0.13147587,0.06682151,0.0011577962876871252,0.10015395978489451,0.49999999999999994,0.8660254037844387,-20.57224,-5705.0,1.121699571609497,500.0,300.0
17.0,133.5,3,0.0014587255427613854,16.27,23.320353,0.10454761,0.0961777,0.001114799491990935,0.07012010337920915,1.0,6.123233995736766e-17,-22.86994,-5705.0,1.121699571609497,500.0,300.0
17.0,133.75,1,0.001606610370799899,17.919444444444444,22.054562,0.05313762,0.040187243,0.005474125413107742,0.03119997991897585,0.49999999999999994,0.8660254037844387,-28.110697,-5611.5,1.435259222984314,500.0,300.0
17.0,133.75,2,0.0011064716381952167,12.341111111111111,22.468386,0.10306974,0.028670719,0.0022882843630032458,0.042501907884663306,0.8660254037844386,0.5000000000000001,-22.17335,-5611.5,1.435259222984314,500.0,300.0
17.0,133.75,3,0.0007449033437296748,8.308333333333334,23.200924,0.06777638,-0.086644344,0.0038755946712067217,0.08967713270972999,1.0,6.123233995736766e-17,-27.12006,-5611.5,1.435259222984314,500.0,300.0
17.0,134.0,2,0.0015137153677642345,16.883333333333333,22.595194,0.09108307,0.0762336,0.0025993070766307186,0.08690798884243944,0.8660254037844386,0.5000000000000001,-23.511705,-5518.0,1.6211193799972534,500.0,300.0
17.0,134.0,3,0.0005655388231389225,6.307777777777778,22.406414,0.12604572,0.038891926,0.002563886387901934,0.04231596556929895,1.0,6.123233995736766e-17,-20.15394,-5518.0,1.6211193799972534,500.0,300.0
17.0,134.25,2,0.0014710533432662487,16.4075,22.948832,0.06624306,-0.009395737,0.0013299590253300609,0.045590395618680446,0.8660254037844386,0.5000000000000001,-27.05345,-5453.5,1.969109058380127,500.0,300.0
17.0,134.25,3,0.0004967765999026597,5.5408333333333335,26.040491,0.12676296,0.11887171,0.000871755442715237,0.0684664871953086,1.0,6.123233995736766e-17,-23.35852,-5453.5,1.969109058380127,500.0,300.0
17.0,134.5,1,0.0012446186738088727,13.881944444444445,20.91357,0.06900085,-0.023052517,0.0034927796890275396,0.05785373921539179,0.49999999999999994,0.8660254037844387,-24.283699,-5389.0,8.172934532165527,500.0,300.0
17.0,134.5,2,0.0005819759680889547,6.491111111111111,24.121466,0.1019073,0.13770084,0.0005595621488314263,0.0904641777238859,0.8660254037844386,0.5000000000000001,-23.923542,-5389.0,8.172934532165527,500.0,300.0
17.0,134.75,1,0.0014440565137192607,16.106388888888887,24.573793,0.06348179,0.0732108,0.0024111152277312862,0.059863195881171206,0.49999999999999994,0.8660254037844387,-29.423452,-4537.0,14.229949951171875,500.0,300.0
17.0,134.75,3,0.0004264453600626439,4.756388888888889,21.618229,0.068513714,0.12534474,0.0020646004262135564,0.07932372523597354,1.0,6.123233995736766e-17,-25.168428,-4537.0,14.229949951171875,500.0,300.0
17.0,135.0,1,0.00037185396649874747,4.1475,21.667881,0.06727378,0.07695347,0.0006400651614522032,0.054982225506578344,0.49999999999999994,0.8660254037844387,-25.398098,-3685.0,7.242702007293701,500.0,300.0
17.0,135.0,2,8.858646469889209e-05,0.9880555555555556,22.570335,0.08789459,0.013564631,0.002363030987303151,0.07586136381099218,0.8660254037844386,0.5000000000000001,-23.835129,-3685.0,7.242702007293701,500.0,300.0
17.25,126.5,2,0.0016167466528713703,18.0325,23.444405,0.15688317,0.008134694,0.005274629510188844,0.10306601494805827,0.8660254037844386,0.5000000000000001,-18.859234,-5208.0,3.426419496536255,406.5356140136719,300.0
17.25,126.75,1,0.0010272992076352239,11.458055555555555,20.623625,0.21374138,-0.07622835,0.0034913519003771125,0.12962612852729496,0.49999999999999994,0.8660254037844387,-13.820127,-5145.25,2.7559380531311035,427.8979797363281,300.0
17.25,126.75,3,0.0008311487617902458,9.270277777777777,21.261076,0.14975879,0.060884405,0.0007782667266478687,0.06691844005286893,1.0,6.123233995736766e-17,-17.532047,-5145.25,2.7559380531311035,427.8979797363281,300.0
17.25,127.0,1,0.0018119507003575563,20.209722222222226,23.58303,0.14524512,0.010889871,0.0048261816803482184,0.09447367063931332,0.49999999999999994,0.8660254037844387,-19.760185,-5082.5,4.0084309577941895,449.8311462402344,300.0
17.25,127.0,2,8.649445953778923e-05,0.9647222222222223,22.753662,0.15869306,0.040856488,0.0032991466634080062,0.0953860012466106,0.8660254037844386,0.5000000000000001,-18.190235,-5082.5,4.0084309577941895,449.8311462402344,300.0
17.25,127.0,3,0.0010953142773360014,12.216666666666667,21.942972,0.16632403,-0.026809521,0.0034552515350290925,0.06346139836749394,1.0,6.123233995736766e-17,-17.094563,-5082.5,4.0084309577941895,449.8311462402344,300.0
17.25,127.25,1,0.001173739554360509,13.091388888888888,21.022673,0.17383683,0.03333073,0.005034063674257754,0.0740552851365202,0.49999999999999994,0.8660254037844387,-15.97425,-5114.25,4.0016889572143555,472.255615234375,300.0
17.25,127.25,3,0.0002640160673763603,2.944722222222222,23.305822,0.18975961,0.044932432,0.00212317109733252,0.08886822091370962,1.0,6.123233995736766e-17,-16.822054,-5114.25,4.0016889572143555,472.255615234375,300.0
17.25,127.5,1,0.001735443016514182,19.356388888888887,23.245235,0.14811784,-0.081624866,0.004009984059095146,0.14335529176376996,0.49999999999999994,0.8660254037844387,-19.279427,-5146.0,3.129106044769287,495.1045227050781,300.0
17.25,127.5,3,0.002810484729707241,31.346944444444446,22.158966,0.118798815,0.04136645,0.004292037988448457,0.1169939304776106,1.0,6.123233995736766e-17,-20.501207,-5146.0,3.129106044769287,495.1045227050781,300.0
17.25,127.75,2,0.000775785360019654,8.652777777777779,20.482473,0.16989173,0.05189038,0.0035298058792752707,0.09603649934800122,0.8660254037844386,0.5000000000000001,-15.767977,-5210.5,2.0842413902282715,500.0,300.0
17.25,127.75,3,0.0025338667910546064,28.261666666666663,24.248398,0.17722885,-0.034446754,0.00535916085714698,0.08548640722502787,1.0,6.123233995736766e-17,-18.221836,-5210.5,2.0842413902282715,500.0,300.0
17.25,128.0,1,0.0004822321643587202,5.378611111111111,22.81861,0.12941995,0.0151971495,0.006194472680520622,0.08588783286513153,0.49999999999999994,0.8660254037844387,-20.262897,-5275.0,1.1397418975830078,500.0,300.0
17.25,128.0,2,0.0014756608288735151,16.45888888888889,20.695042,0.11251027,0.031309098,0.0062672904060182884,0.10404110094199565,0.8660254037844386,0.5000000000000001,-19.635618,-5275.0,1.1397418975830078,500.0,300.0
17.25,128.0,3,0.0019106733379885554,21.310833333333335,21.433495,0.266843,0.035948064,0.006356937729863142,0.08409060588450555,1.0,6.123233995736766e-17,-12.297342,-5275.0,1.1397418975830078,500.0,300.0
17.25,128.25,1,0.0006351228803396225,7.08388888888889,23.51431,0.15209305,0.083624005,0.006045183828620973,0.11219364951733814,0.49999999999999994,0.8660254037844387,-19.232136,-5085.0,4.733705997467041,500.0,300.0
17.25,128.25,2,0.0009994306601583958,11.147222222222222,21.906706,0.09959662,0.039009713,0.005799448459818736,0.08298295484482658,0.8660254037844386,0.5000000000000001,-21.94516,-5085.0,4.733705997467041,500.0,300.0
17.25,128.25,3,0.0006025971961207688,6.721111111111112,24.312029,0.1828081,-0.023101773,0.0022984602680791205,0.08517980799684637,1.0,6.123233995736766e-17,-17.942389,-5085.0,4.733705997467041,500.0,300.0
17.25,128.5,1,0.0007257017423398793,8.094166666666666,23.18055,0.09496731,0.09032927,0.0048707382597471234,0.09070802532013639,0.49999999999999994,0.8660254037844387,-23.700394,-4895.0,5.844213008880615,500.0,300.0
17.25,128.5,3,0.0007867933018133044,8.775555555555556,20.565268,0.07490032,0.036769595,0.0,0.11688210424731443,1.0,6.123233995736766e-17,-23.146544,-4895.0,5.844213008880615,500.0,300.0
17.25,128.75,1,0.0015051730442792177,16.788055555555555,22.486639,0.27839774,0.13811968,0.0037040296479371932,0.08738448089614972,0.49999999999999994,0.8660254037844387,-12.487601,-5164.0,7.607381820678711,500.0,300.0
17.25,128.75,2,0.0003913544351235032,4.365,23.882305,0.17540099,-0.05951252,0.0004333459919842477,0.0734192639608296,0.8660254037844386,0.5000000000000001,-18.054258,-5164.0,7.607381820678711,500.0,300.0
17.25,128.75,3,0.0022906463127583265,25.548888888888893,23.597975,0.122142084,0.07621244,0.001628938478015751,0.02754239506552829,1.0,6.123233995736766e-17,-21.54813,-5164.0,7.607381820678711,500.0,300.0
17.25,129.0,1,0.002443562028929591,27.254444444444445,24.0155,0.0782472,-0.078195915,0.004418834225910477,0.11237345737844888,0.49999999999999994,0.8660254037844387,-26.5739,-5433.0,3.1409168243408203,500.0,300.0
17.25,129.0,2,0.002953836927190423,32.94583333333333,22.210455,0.08744214,0.014425431,0.003356120944347695,0.05406175971245266,0.8660254037844386,0.5000000000000001,-23.504864,-5433.0,3.1409168243408203,500.0,300.0
17.25,129.0,3,0.0033499482087790966,37.36388888888889,21.656456,0.117297776,0.038812406,0.004466227581624718,0.06367221137719228,1.0,6.123233995736766e-17,-20.155884,-5433.0,3.1409168243408203,500.0,300.0
17.25,129.25,1,0.0017464758129790425,19.479444444444443,22.460697,0.050109092,0.031656787,0.0071267699788913,0.05085025576206814,0.49999999999999994,0.8660254037844387,-29.200783,-5032.25,8.229778289794922,500.0,300.0
17.25,129.25,2,0.0016868537059053779,18.814444444444444,21.519125,0.10627755,0.08504015,0.0032242201327555044,0.07223658871620914,0.8660254037844386,0.5000000000000001,-20.950127,-5032.25,8.229778289794922,500.0,300.0
17.25,129.25,3,0.0034589068964123726,38.579166666666666,19.779568,0.09932065,0.12483675,0.004732744342943308,0.0905619037596313,1.0,6.123233995736766e-17,-19.838123,-5032.25,8.229778289794922,500.0,300.0
17.25,129.5,1,0.00242010154761374,26.992777777777775,23.22041,0.09269989,-0.01791343,0.005904591725681997,0.09765162834244873,0.49999999999999994,0.8660254037844387,-23.984842,-4631.5,9.607345581054688,500.0,300.0
17.25,129.5,2,0.0016461093910038471,18.36,22.42877,0.06941376,0.087577745,0.00557283198870437,0.07628602862192242,0.8660254037844386,0.5000000000000001,-25.984951,-4631.5,9.607345581054688,500.0,300.0
17.25,129.5,3,0.004650901537388563,51.87416666666667,24.240023,0.08011184,-0.016362887,0.0025928285407334764,0.042862314646236625,1.0,6.123233995736766e-17,-26.574417,-4631.5,9.607345581054688,500.0,300.0
17.25,129.75,1,0.0009848863119259477,10.985,23.448786,0.05217305,-0.038680717,0.0,0.08926317175193872,0.49999999999999994,0.8660254037844387,-30.07433,-4980.75,9.684800148010254,500.0,300.0
17.25,129.75,3,0.00321152713149786,35.82,22.515991,0.0819329,-0.02938741,0.0017362909329395665,0.10439462422825367,1.0,6.123233995736766e-17,-24.464561,-4980.75,9.684800148010254,500.0,300.0
17.25,130.0,1,0.0019863592460751534,22.155,21.919678,0.09705157,-0.021516928,0.004583926253665817,0.12753592436459127,0.49999999999999994,0.8660254037844387,-22.204576,-5330.0,5.128177642822266,500.0,300.0
17.25,130.0,2,0.001548432745039463,17.270555555555557,23.28982,0.07799236,0.03527052,0.0036971965462028323,0.09190341878246588,0.8660254037844386,0.5000000000000001,-25.803907,-5330.0,5.128177642822266,500.0,300.0
17.25,130.0,3,0.003164805704727769,35.29888888888889,22.25709,0.08401828,0.033350173,0.002114574950863737,0.0637428821374589,1.0,6.123233995736766e-17,-23.94031,-5330.0,5.128177642822266,500.0,300.0
17.25,130.25,2,0.0033208096865564585,37.03888888888889,20.331633,0.05358232,-0.03844969,0.004532823823978233,0.0670866906915687,0.8660254037844386,0.5000000000000001,-25.841066,-5433.5,2.6887083053588867,500.0,300.0
17.25,130.25,3,0.0014201479498296976,15.839722222222223,23.519804,0.08750664,-0.07567583,0.005573390400839732,0.11391786904521929,1.0,6.123233995736766e-17,-24.882988,-5433.5,2.6887083053588867,500.0,300.0
17.25,130.5,2,0.0012971180258318782,14.467500000000001,20.927364,0.096756265,-0.020406755,0.0043865420009924225,0.05676165990171448,0.8660254037844386,0.5000000000000001,-21.227062,-5537.0,2.9111483097076416,500.0,300.0
17.25,130.5,3,0.002266264520585537,25.276944444444446,20.063435,0.07604251,0.01656665,0.003350218747788033,0.05896954842423186,1.0,6.123233995736766e-17,-22.449852,-5537.0,2.9111483097076416,500.0,300.0
17.25,130.75,2,7.991959137143567e-05,0.8913888888888889,21.821852,0.09137762,0.02017705,0.00453553090726999,0.07284203730584017,0.8660254037844386,0.5000000000000001,-22.6764,-5651.5,2.984252452850342,500.0,300.0
17.25,130.75,3,0.0011610878864303231,12.950277777777778,24.514212,0.059225976,0.047134653,0.006613313796167569,0.10432527083168755,1.0,6.123233995736766e-17,-30.090897,-5651.5,2.984252452850342,500.0,300.0
17.25,131.0,2,0.0009161489433608949,10.218333333333334,22.121283,0.07126867,0.07422945,0.0011872104392780364,0.06435369339615601,0.8660254037844386,0.5000000000000001,-25.375355,-5766.0,2.1570987701416016,500.0,300.0
17.25,131.25,1,7.708043995080516e-05,0.8597222222222223,22.16686,0.12019609,0.04175158,0.0021010222192859233,0.08186090663017079,0.49999999999999994,0.8660254037844387,-20.395943,-5811.5,0.8159396052360535,500.0,300.0
17.25,131.25,2,0.0007481409702450037,8.344444444444445,21.506775,0.06701334,0.07137273,0.0012783263027152441,0.13383027302462744,0.8660254037844386,0.5000000000000001,-25.245485,-5811.5,0.8159396052360535,500.0,300.0
17.25,131.5,1,0.00047737572458572686,5.3244444444444445,24.008547,0.11439755,-0.00038077123,0.0037168968605001728,0.051102291035514454,0.49999999999999994,0.8660254037844387,-22.606047,-5857.0,1.5022063255310059,500.0,300.0
17.25,131.5,2,0.008581705391407013,95.71666666666667,21.644274,0.09563296,0.08723442,0.0017927488197565082,0.07981676311957599,0.8660254037844386,0.5000000000000001,-22.064007,-5857.0,1.5022063255310059,500.0,300.0
17.25,131.5,3,0.001036538858897984,11.56111111111111,22.539253,0.054254413,0.052333668,0.0025629709704914,0.08439204350281716,1.0,6.123233995736766e-17,-28.524889,-5857.0,1.5022063255310059,500.0,300.0
17.25,131.75,1,0.0010060055647045374,11.220555555555556,22.091099,0.064816155,0.022416774,0.003527354602599875,0.07900420770264842,0.49999999999999994,0.8660254037844387,-26.251223,-5926.5,1.466293454170227,500.0,300.0
17.25,131.75,2,0.0058014546521008015,64.70694444444445,21.341393,0.09039725,0.10511495,0.0042304934966892775,0.11549967404071117,0.8660254037844386,0.5000000000000001,-22.277102,-5926.5,1.466293454170227,500.0,300.0
17.25,131.75,3,0.0005675312131643295,6.329999999999999,20.68369,0.08611511,-0.032099392,0.0010325927619579088,0.06919952068029753,1.0,6.123233995736766e-17,-22.026487,-5926.5,1.466293454170227,500.0,300.0
17.25,132.0,1,0.0038964098785072565,43.458888888888886,24.5595,0.108889826,0.03492189,0.0009052285655528208,0.08291266819623311,0.49999999999999994,0.8660254037844387,-23.65111,-5996.0,0.48104536533355713,500.0,300.0
17.25,132.0,2,0.008184473030269146,91.28611111111111,22.889265,0.08631408,-0.06975296,0.0021523688276694044,0.08640694639679636,0.8660254037844386,0.5000000000000001,-24.352308,-5996.0,0.48104536533355713,500.0,300.0
17.25,132.0,3,0.004532030783593655,50.54833333333333,23.576086,0.04237224,0.014665452,0.00415857648378322,0.11055684396323867,1.0,6.123233995736766e-17,-32.368046,-5996.0,0.48104536533355713,500.0,300.0
17.25,132.25,1,0.0035762086044996977,39.8875,23.813368,0.097307384,-0.017222943,0.0001728892468911931,0.07689820982242782,0.49999999999999994,0.8660254037844387,-24.095655,-5973.5,0.8292561769485474,500.0,300.0
17.25,132.25,2,0.0033066885080188513,36.88138888888889,23.941593,0.12410647,0.057966605,0.004616211485100328,0.09710758672447213,0.8660254037844386,0.5000000000000001,-21.696005,-5973.5,0.8292561769485474,500.0,300.0
17.25,132.25,3,0.0005236488650552928,5.8405555555555555,21.939903,0.0785775,0.10622756,0.0020082122833663457,0.1294120228464232,1.0,6.123233995736766e-17,-24.23705,-5973.5,0.8292561769485474,500.0,300.0
17.25,132.5,1,0.0010101398220285773,11.266666666666667,22.293272,0.121401966,-0.04756444,0.00479997003415328,0.06711690346605258,0.49999999999999994,0.8660254037844387,-20.415606,-5951.0,1.2228609323501587,500.0,300.0
